Date,Stock Name,sentiment_score,Open,High,Low,Close,Volume
2022-05-04,TSLA,0.2765957446808511,301.3133239746094,318.5,295.09332275390625,317.5400085449219,81643800
2022-05-04,TSM,0.25925925925925924,88.99638121129588,91.0433604770409,87.11049812561926,90.96754455566406,9082500
2022-05-04,VZ,1.0,38.75039937113266,39.71833615432334,38.5535289105084,39.67732238769531,29564600
2022-05-05,AAPL,0.3333333333333333,161.23738888499025,161.46371729012728,152.47929194392455,154.27027893066406,130525300
2022-05-05,AMZN,0.07692307692307693,123.0,123.4990005493164,115.07250213623048,116.40699768066406,144392000
2022-05-05,DIS,0.0,113.33984510140604,113.86337639535606,110.11963175544702,111.23583984375,12720200
2022-05-05,GOOGL,0.75,119.63205251164236,120.46307853692151,114.45828622672607,115.9511489868164,45840000
2022-05-05,KO,0.0,59.12047764915216,59.431201797188216,58.49902238054284,58.95597457885742,20155200
2022-05-05,META,0.25,217.71391840321272,219.137203128978,205.1929280796384,207.302978515625,41129200
2022-05-05,MSFT,0.07692307692307693,278.33911462820026,279.12868525425324,267.42155005496926,270.35565185546875,43260400
2022-05-05,NFLX,0.3333333333333333,200.4499969482422,200.7100067138672,186.0,188.32000732421875,13971300
2022-05-05,NIO,0.36363636363636365,17.40999984741211,17.520000457763672,14.869999885559082,15.380000114440918,95761700
2022-05-05,TSLA,0.36363636363636365,313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,92519100
2022-05-05,TSM,0.12903225806451613,89.11960906034423,89.44181599802789,86.44715831697627,87.32849884033203,11517200
2022-05-06,AAPL,0.23529411764705882,153.7479370549887,157.12821179757466,151.94446922447622,154.99952697753906,116124600
2022-05-06,AMZN,0.13333333333333333,114.8499984741211,119.05049896240234,113.0814971923828,114.77249908447266,124260000
2022-05-06,COST,1.0,493.9902496717369,495.9492877884249,479.02839864758784,483.3882446289063,3560800
2022-05-06,DIS,0.0,110.4060807190195,110.72217549577474,106.97843104519924,108.94414520263672,12525200
2022-05-06,ENPH,1.0,179.63999938964844,179.86000061035156,164.72000122070312,165.88999938964844,2543200
2022-05-06,GOOGL,0.6,114.63643262732876,117.01207587544798,113.47299621973782,115.1957550048828,39710000
2022-05-06,INTC,0.0,41.905964226739655,42.52763042030808,41.29371563912066,41.72699737548828,40916600
2022-05-06,KO,0.75,58.67266278882677,59.68709728419059,58.553857720667416,59.16617202758789,18984000
2022-05-06,META,0.6666666666666666,206.3673781597369,208.3978171598077,200.07703275813088,202.8141326904297,34747200
2022-05-06,MSFT,0.13333333333333333,267.8796661979223,272.2076978652137,264.42893181498096,267.8016967773437,37780300
2022-05-06,NFLX,0.16666666666666666,186.75,187.2100067138672,175.80999755859375,180.97000122070312,17185500
2022-05-06,NIO,0.0,15.609999656677246,15.8100004196167,14.460000038146973,14.920000076293944,57655100
2022-05-06,TSLA,0.2903225806451613,295.6666564941406,296.0,281.03668212890625,288.54998779296875,72903000
2022-05-06,TSM,0.46153846153846156,86.61773156663028,88.02029032491916,85.54685128244647,86.835693359375,7944900
2022-05-09,AAPL,0.3125,152.68360662844097,153.5705662251753,149.29349706523496,149.855224609375,131577900
2022-05-09,AMZN,0.42105263157894735,111.3125,114.0,107.95700073242188,108.78900146484376,128124000
2022-05-09,BA,1.0,146.0,146.9499969482422,132.64999389648438,133.30999755859375,12593800
2022-05-09,BX,1.0,90.08245415901617,92.89327926950446,87.2262903702494,87.64338684082031,8106800
2022-05-09,CRM,1.0,165.5338789794227,169.07847249063573,160.97653797204973,162.4360809326172,9997800
2022-05-09,DIS,0.4,106.79073796482038,109.38864145156832,105.18063151222206,105.67453002929688,17941600
2022-05-09,GOOGL,0.3333333333333333,112.71113673169168,114.52944700923064,111.4675855939926,111.97565460205078,40802000
2022-05-09,KO,1.0,58.91942103069904,59.732795433721726,58.52644183814017,59.04736709594727,20055300
2022-05-09,META,0.2857142857142857,198.9025581035472,201.6197627611841,194.66254699243777,195.2895965576172,36303200
2022-05-09,MSFT,0.42105263157894735,263.2494978241472,265.4914834457657,256.67947982600253,257.9076843261719,47726000
2022-05-09,NFLX,-0.2,177.66000366210938,183.1999969482422,172.3000030517578,173.10000610351562,14031300
2022-05-09,NIO,0.6666666666666666,14.329999923706056,14.529999732971191,13.479999542236328,13.550000190734863,63121000
2022-05-09,TSLA,0.232,278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,90810300
2022-05-09,TSM,0.16216216216216217,85.23411435267508,85.47103372125137,82.45741906375264,82.73224639892578,11428600
2022-05-09,ZS,0.5,167.6300048828125,169.58999633789062,152.36500549316406,153.08999633789062,4232700
2022-05-10,AAPL,0.05,153.26506437118704,154.46737635991622,150.71260627459526,152.2696990966797,115366700
2022-05-10,AMZN,0.0,111.25,112.64250183105467,107.1709976196289,108.85900115966795,105434000
2022-05-10,CRM,0.0,166.2288834897344,170.0415600566526,162.1183382519129,165.96080017089844,8598700
2022-05-10,ENPH,1.0,156.7899932861328,161.97999572753906,144.32000732421875,151.64999389648438,2777100
2022-05-10,GOOGL,0.3333333333333333,114.95789468610587,115.69686204417626,112.36329700328884,113.8506851196289,39900000
2022-05-10,INTC,1.0,41.77409852255336,42.14144988316176,40.97346895719556,41.4538459777832,42770000
2022-05-10,KO,1.0,58.9468346476289,59.69623598750346,58.35279538457943,58.4990234375,21322200
2022-05-10,META,0.5714285714285714,198.5741149060408,202.0079434824973,193.2790783425283,196.72283935546875,34452500
2022-05-10,MSFT,0.0,264.8383563726464,266.84640364213425,258.38530837575144,262.7035827636719,39336400
2022-05-10,NFLX,0.125,176.00999450683594,181.8699951171875,170.57000732421875,177.66000366210938,13883900
2022-05-10,NIO,0.0,14.260000228881836,14.68000030517578,12.859999656677246,13.4399995803833,77181800
2022-05-10,TSLA,0.1506849315068493,273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,84401700
2022-05-10,TSM,0.2222222222222222,85.3099243274357,85.56580129822761,83.48090648555205,84.17271423339844,11690400
2022-05-10,XPEV,-1.0,21.280000686645508,22.020000457763672,19.51000022888184,20.270000457763672,8962500
2022-05-10,ZS,0.0,159.13999938964844,161.7169952392578,143.82000732421875,150.2899932861328,3626400
2022-05-11,AAPL,0.02631578947368421,151.27435948498825,153.1960828683304,143.6958565940324,144.3758544921875,142689800
2022-05-11,AMZN,-0.07142857142857142,108.10350036621094,110.15599822998048,104.42849731445312,105.37200164794922,109704000
2022-05-11,BA,1.0,132.9499969482422,138.9600067138672,129.11000061035156,129.38999938964844,11388400
2022-05-11,COST,-1.0,483.9260251550333,487.8441304733201,468.4552049117413,469.6748046875,2782900
2022-05-11,DIS,0.15,106.58330881827244,108.72682672100676,103.51125922799864,103.92613220214844,26933300
2022-05-11,GOOGL,-0.5,112.69769487950896,115.81080940223326,112.69769487950896,113.06195068359376,37534000
2022-05-11,META,0.1,195.40903719037124,199.7286750342436,187.3868482839765,187.85464477539065,31153400
2022-05-11,MSFT,-0.07142857142857142,258.97992740025,264.5166788733009,252.76081701589987,253.9792938232422,48975900
2022-05-11,NFLX,0.0,176.08999633789062,180.9199981689453,165.5500030517578,166.3699951171875,12665500
2022-05-11,NIO,0.25,13.789999961853027,14.359999656677246,12.640000343322754,12.710000038146973,86081300
2022-05-11,TSLA,0.15328467153284672,265.0,269.92333984375,242.3999938964844,244.6666717529297,97224600
2022-05-11,TSM,0.3888888888888889,84.22010546635963,85.8311543900523,83.2060907891683,83.2345199584961,11531300
2022-05-11,ZS,-1.0,144.99000549316406,150.30999755859375,135.9600067138672,136.57000732421875,3949500
2022-05-12,AAPL,0.2857142857142857,140.69995800707954,144.0802186431024,136.78751850070398,140.4929962158203,182602000
2022-05-12,AMZN,0.45,102.75,110.78050231933594,102.40550231933594,106.93049621582033,132026000
2022-05-12,CRM,0.0,155.81352567881714,165.66296389391906,153.5398243830403,159.27870178222656,10187500
2022-05-12,DIS,-0.25,101.64432695934671,103.71869944090602,98.25618247615868,103.03711700439452,36298800
2022-05-12,GOOGL,0.0,110.84754643399384,113.7511601444871,109.30193451554294,112.30706787109376,53836000
2022-05-12,KO,1.0,58.63610943454466,58.974249598873634,57.76789607422464,58.95597457885742,22574700
2022-05-12,META,0.125,186.1825109839209,197.1209630589213,183.91320753417187,190.3429107666016,38262200
2022-05-12,MSFT,0.45,251.1914465609955,253.3262204211263,243.71487425735856,248.91046142578125,51033800
2022-05-12,NFLX,0.5,163.9600067138672,177.5800018310547,162.7100067138672,174.30999755859375,17662100
2022-05-12,NIO,0.25,12.479999542236328,13.75,11.670000076293944,13.100000381469728,83180600
2022-05-12,TSLA,0.20437956204379562,233.6666717529297,253.22000122070312,226.6666717529297,242.6666717529297,140313000
2022-05-12,TSM,0.5428571428571428,81.70875016237532,83.59462624648934,80.92217615068677,83.10183715820312,11592900
2022-05-13,AAPL,0.21052631578947367,142.49353909158592,145.95265608735048,141.03500230205145,144.9770050048828,113990900
2022-05-13,AMZN,0.5384615384615384,109.06900024414062,113.18399810791016,107.8000030517578,113.05500030517578,93684000
2022-05-13,BA,0.0,124.9800033569336,130.8000030517578,122.37999725341795,127.1999969482422,20891500
2022-05-13,COST,0.6666666666666666,473.5448478316267,478.9995045992479,470.1741341201137,477.539794921875,2338600
2022-05-13,DIS,0.0,104.07430968457696,106.37587888281205,104.02491681191492,106.02027130126952,16782600
2022-05-13,GOOGL,0.3333333333333333,113.98803256594428,117.31413370158948,113.0644543201258,115.4983139038086,35038000
2022-05-13,KO,1.0,59.23014927123985,60.13491975956522,58.59955989843689,60.061805725097656,16167000
2022-05-13,META,0.0,191.6766330271585,198.9523402976216,190.3827281278088,197.68829345703125,24549800
2022-05-13,MSFT,0.5384615384615384,250.86001201232125,256.40652084056336,248.91044911305772,254.5349273681641,34925100
2022-05-13,NFLX,-0.2,177.16000366210938,187.7700042724609,176.00999450683594,187.63999938964844,13136300
2022-05-13,NIO,0.5555555555555556,13.699999809265137,14.40999984741211,13.539999961853027,14.3100004196167,63558000
2022-05-13,TSLA,0.25225225225225223,257.82666015625,262.45001220703125,250.52333068847656,256.5299987792969,92150700
2022-05-13,TSM,0.3333333333333333,84.22010212218692,86.57981707537186,83.54725196405809,86.20074462890625,11180600
2022-05-13,ZS,1.0,142.22999572753906,155.0399932861328,141.94000244140625,153.22999572753906,3011000
2022-05-16,AAPL,0.5,143.43962842487466,145.38106598701418,142.08948225415682,143.4297637939453,86643800
2022-05-16,AMZN,0.5,113.0999984741211,113.99250030517578,110.35399627685548,110.8105010986328,74566000
2022-05-16,BA,1.0,127.0500030517578,131.1199951171875,122.3499984741211,124.0500030517578,10631600
2022-05-16,COST,1.0,476.4547353438658,477.93361187426086,470.1934097331916,474.9085998535156,1579700
2022-05-16,DIS,-1.0,106.14867582366308,106.30672697762311,103.57052478096682,103.89649963378906,11993600
2022-05-16,GOOGL,0.0,114.4085130103672,115.61723456489342,113.3475909938614,113.90044403076172,25990000
2022-05-16,INTC,0.5,40.89810686913147,41.0770737157857,40.304700694923575,40.577857971191406,25071900
2022-05-16,KO,1.0,59.80590832187711,60.66497374750188,59.80590832187711,60.28113555908203,13223200
2022-05-16,META,0.5,196.1256590780549,204.4066228034296,195.01090257076893,199.10162353515625,27112600
2022-05-16,MSFT,0.5,253.40416279680892,259.11639723328454,249.3295837103337,254.90533447265625,32550900
2022-05-16,NFLX,-0.2,193.3000030517578,195.88999938964844,185.6999969482422,186.509994506836,16145000
2022-05-16,NIO,0.3333333333333333,14.8100004196167,15.43000030517578,14.279999732971191,14.550000190734863,82270000
2022-05-16,TSLA,0.0625,255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,86098500
2022-05-16,TSM,0.19444444444444445,85.16778814272077,86.58930453650925,84.81714482937869,85.67953491210938,6729100
2022-05-16,VZ,0.3333333333333333,39.35741101174653,40.35816319882768,39.17694668184013,40.2269172668457,22754700
2022-05-17,AAPL,0.3333333333333333,146.7016158103138,147.59842494021692,144.55321674293847,147.07611083984375,78336300
2022-05-17,AMZN,0.2727272727272727,113.2750015258789,115.8000030517578,111.27649688720705,115.36849975585938,76448000
2022-05-17,BA,1.0,126.91000366210938,132.8300018310547,125.79000091552734,132.0500030517578,12154200
2022-05-17,GOOGL,0.6666666666666666,116.2845443739888,116.3437628986314,114.32342334704686,115.91879272460938,23054000
2022-05-17,INTC,1.0,41.27487909852732,41.84002890800059,41.114754636659335,41.82119369506836,28596600
2022-05-17,KO,1.0,60.409087350963794,60.409087350963794,59.412934771419565,60.11663818359375,21300600
2022-05-17,META,0.4,201.17188581721405,204.4962300077324,197.42952878240413,201.66954040527344,24872700
2022-05-17,MSFT,0.2727272727272727,259.39907029430674,261.56308624410974,255.8411240485952,260.0911865234375,28828800
2022-05-17,NFLX,0.4,189.1699981689453,191.3999938964844,185.1699981689453,190.5599975585937,9876700
2022-05-17,NIO,0.42857142857142855,15.3100004196167,16.690000534057617,15.260000228881836,16.6299991607666,93233100
2022-05-17,TSLA,0.17647058823529413,249.1199951171875,254.82666015625,242.9499969482422,253.8699951171875,80236200
2022-05-17,TSM,0.36363636363636365,88.41830549241213,88.5983592842765,87.53696520943859,88.437255859375,7668800
2022-05-17,VZ,1.0,40.15309064762144,40.36636411054355,39.80856812548596,40.1448860168457,22043100
2022-05-18,AAPL,0.10810810810810811,144.72078142086878,145.2233813560545,137.87153963890293,138.77821350097656,109742900
2022-05-18,AMZN,-0.15789473684210525,111.4394989013672,112.85299682617188,106.2490005493164,107.1125030517578,108380000
2022-05-18,COST,0.15384615384615385,441.748657251418,445.4554906124242,407.70518922532574,412.3627624511719,9511600
2022-05-18,GOOGL,0.14285714285714285,114.45281484671835,114.85091311262988,111.02470046541804,111.3670654296875,35126000
2022-05-18,META,-0.1,199.06181944544653,200.05712854267372,190.7310871615623,191.33822631835932,23960000
2022-05-18,MSFT,-0.15789473684210525,256.96461327816115,257.5508502985202,246.96937793228923,248.2493133544922,31356000
2022-05-18,NFLX,0.16666666666666666,186.72000122070312,187.6999969482422,176.27000427246094,177.19000244140625,9665600
2022-05-18,NIO,0.0,16.290000915527344,16.93000030517578,15.65999984741211,15.829999923706056,72865500
2022-05-18,TSLA,0.05343511450381679,248.17333984375,253.5,233.60333251953125,236.60333251953125,87811800
2022-05-18,TSM,0.375,87.25266763416376,88.35197701094148,85.64161876704395,85.79324340820312,9610900
2022-05-18,VZ,0.0,40.15309260614868,40.5714380507724,39.89060073321813,40.10387420654297,22365100
2022-05-19,AAPL,-0.05,137.8518359532745,139.6060259100609,134.61939501913687,135.3585205078125,136095600
2022-05-19,AMZN,-0.26666666666666666,106.28050231933594,110.03399658203124,106.19300079345705,107.31900024414062,88142000
2022-05-19,BA,0.0,124.4000015258789,128.39999389648438,123.6999969482422,127.13999938964844,8075800
2022-05-19,COST,1.0,413.2942818946027,413.4479371200652,402.1065227195865,406.14947509765625,5839600
2022-05-19,CRM,0.0,154.12560304104568,158.11700676309513,153.6291603196545,154.49298095703125,8382200
2022-05-19,DIS,1.0,102.16786315002834,104.01504659911714,101.70359726725292,101.88140106201172,11285000
2022-05-19,GOOGL,0.5,110.90128865895409,112.4722766682842,109.47659675819855,109.85877227783205,34144000
2022-05-19,INTC,1.0,39.862003446612206,40.21993359775014,39.29685360219238,39.57000732421875,29181000
2022-05-19,KO,1.0,55.711617968227074,55.711617968227074,54.52354280513949,54.83427047729492,31493900
2022-05-19,META,-0.1111111111111111,190.3031107559241,194.37392162676124,188.71062519215664,190.39268493652344,24446900
2022-05-19,MSFT,-0.26666666666666666,248.0734561306582,251.756960649286,246.09982214872184,247.33090209960932,32692300
2022-05-19,NFLX,0.5,178.0500030517578,186.3000030517578,175.7100067138672,183.47999572753903,10448500
2022-05-19,NIO,0.5555555555555556,16.110000610351562,16.889999389648438,15.789999961853027,16.65999984741211,61191000
2022-05-19,TSLA,0.06338028169014084,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,90296700
2022-05-19,TSM,0.30434782608695654,85.13935453890632,87.28110800037723,84.87400596018021,85.48999786376953,7739000
2022-05-19,XPEV,0.0,23.68000030517578,24.559999465942383,23.440000534057617,23.61000061035156,10703300
2022-05-19,ZS,1.0,126.72000122070312,137.0,125.8000030517578,132.3000030517578,3104100
2022-05-20,AAPL,0.55,137.07328272324338,138.65993938193793,130.68724267872005,135.59503173828125,137426100
2022-05-20,AMZN,0.45454545454545453,109.56849670410156,109.89800262451172,105.0094985961914,107.59100341796876,99500000
2022-05-20,COST,-1.0,411.7865409026324,411.8345746425304,390.38095972265535,399.9073486328125,5115000
2022-05-20,DIS,1.0,103.21491326925828,103.52113548425868,98.8290994228916,101.17017364501952,15650400
2022-05-20,GOOGL,-0.2222222222222222,111.41831352862852,111.64971302278168,105.29310247883514,108.3897933959961,48962000
2022-05-20,INTC,1.0,39.79606484911842,39.83374245925689,37.968743875018745,39.23091506958008,44802300
2022-05-20,KO,0.0,55.2820815042264,55.96750983911979,54.52353914020203,55.72989273071289,29133800
2022-05-20,META,1.0,194.055425833726,196.98163715930048,186.9887248068325,192.6321258544922,31465600
2022-05-20,MSFT,0.45454545454545453,251.3368168478214,252.60700218610816,240.78466843805452,246.76422119140625,39199300
2022-05-20,NFLX,0.0,185.8699951171875,190.19000244140625,179.77000427246094,186.3500061035156,10429400
2022-05-20,NIO,0.5,17.5,17.600000381469727,15.68000030517578,16.440000534057617,86108900
2022-05-20,TSLA,0.2727272727272727,237.9966735839844,240.52667236328125,211.0,221.3000030517578,144973200
2022-05-20,TSM,0.7142857142857143,88.17191990830104,88.17191990830104,84.182198299988,86.03016662597656,10469900
2022-05-23,AAPL,0.3684210526315789,135.79213279876197,141.18282274987226,135.65416330433425,141.03500366210938,117726300
2022-05-23,AMZN,0.3333333333333333,108.46099853515624,108.81900024414062,103.9499969482422,107.55699920654295,107798000
2022-05-23,BA,1.0,121.6999969482422,124.4800033569336,120.33999633789062,124.06999969482422,9341500
2022-05-23,COST,0.0,403.33573150841806,412.9389632109994,400.1378682464229,412.4396057128906,3687200
2022-05-23,DIS,-0.5,102.49383441920224,104.7361306342806,100.3206761668948,104.53857421875,14402400
2022-05-23,GOOGL,0.2222222222222222,109.06605749514743,111.61387396167297,108.22358115699087,110.95751190185548,37184000
2022-05-23,INTC,1.0,39.268585147693344,39.7960608573187,38.9294974698638,39.56058120727539,27199500
2022-05-23,META,-0.06666666666666667,194.2743944488832,196.0659539473845,190.3429263634465,195.3095092773437,25059200
2022-05-23,MSFT,0.3333333333333333,249.62697256957765,255.49904858681893,247.61423331558927,254.6685485839844,33175400
2022-05-23,NFLX,0.3333333333333333,186.1499938964844,187.66000366210932,177.88999938964844,187.44000244140625,9602000
2022-05-23,NIO,0.75,15.800000190734863,16.010000228881836,15.239999771118164,16.0,65594700
2022-05-23,TSLA,0.17391304347826086,218.33999633789065,226.65333557128903,212.6866607666016,224.96665954589844,88903500
2022-05-23,TSM,0.19047619047619047,86.25761309068184,87.1010528174229,85.9069770014612,86.7125015258789,6920500
2022-05-23,XPEV,1.0,22.450000762939453,22.690000534057617,21.32999992370605,21.979999542236328,15629800
2022-05-24,AAPL,0.0,138.76833186496543,139.9115161270146,135.33879411636306,138.32485961914062,104132700
2022-05-24,AMZN,0.47058823529411764,104.0250015258789,105.4000015258789,101.26000213623048,104.0999984741211,102934000
2022-05-24,BA,1.0,122.44000244140624,122.6999969482422,117.29000091552734,119.4000015258789,9092400
2022-05-24,COST,1.0,407.9452724081571,421.3225964890525,407.5131445640949,420.3430480957031,3473400
2022-05-24,DIS,0.0,102.44444400103538,102.57285492057667,98.90812830975509,100.35031127929688,13970200
2022-05-24,ENPH,-1.0,167.22000122070312,168.6999969482422,159.60000610351562,162.50999450683594,1840600
2022-05-24,GOOGL,0.4444444444444444,105.2687186039844,105.951952644931,101.3997115588744,105.4657745361328,76780000
2022-05-24,INTC,0.5,39.278012050118406,39.456975316613445,38.712858652057776,39.24975204467773,29837500
2022-05-24,KO,-1.0,57.46631635856236,58.66353251741936,57.34750779653373,58.50816345214844,16154200
2022-05-24,META,0.23809523809523808,179.70305509829623,182.81836215094543,175.2838804105181,180.4296264648437,50406300
2022-05-24,MSFT,0.47058823529411764,251.97190512383696,255.33293591210185,247.68263337364417,253.6621856689453,29043900
2022-05-24,NFLX,-1.0,182.0,184.0,177.1699981689453,180.33999633789065,7706400
2022-05-24,NIO,0.25,15.529999732971191,15.529999732971191,14.399999618530272,14.630000114440918,48413500
2022-05-24,TSLA,0.22535211267605634,217.8433380126953,217.97332763671875,206.856674194336,209.3866729736328,89092500
2022-05-24,TSM,0.25806451612903225,84.83608719091599,85.10144296607842,83.88840968452405,84.07794952392578,8788600
2022-05-24,ZS,1.0,136.00999450683594,136.00999450683594,125.9000015258789,127.80999755859376,2539000
2022-05-25,AAPL,0.3076923076923077,136.42286639453397,139.73414963230113,136.33417493293138,138.48257446289062,92482700
2022-05-25,AMZN,0.6,103.65550231933594,108.1750030517578,103.6500015258789,106.7750015258789,93120000
2022-05-25,BA,0.0,119.16999816894533,122.5999984741211,118.76000213623048,122.05999755859376,7707900
2022-05-25,CRM,0.0,154.2149793781063,160.7382290761932,154.2149793781063,158.51416015625,7436800
2022-05-25,GOOGL,0.0,104.4859474528287,105.99324451926378,103.36232172356168,105.30155181884766,40258000
2022-05-25,META,0.3,179.55377859532328,184.58009323245864,178.47885799419635,182.9676971435547,28030200
2022-05-25,MSFT,0.6,252.2161740122684,258.5083603731719,251.229342121258,256.4956359863281,28547900
2022-05-25,NFLX,0.3333333333333333,180.27999877929688,188.8699951171875,180.1699981689453,187.8300018310547,8522100
2022-05-25,NIO,0.5,14.789999961853027,15.0,14.09000015258789,14.640000343322754,44911100
2022-05-25,TSLA,0.1875,207.9499969482422,223.106674194336,207.6699981689453,219.6000061035156,92139300
2022-05-25,TSM,0.19230769230769232,84.65604137333217,86.16284528024894,84.38121400290831,85.67953491210938,9113500
2022-05-25,XPEV,1.0,20.93000030517578,21.31999969482422,20.059999465942383,20.520000457763672,8690600
2022-05-25,ZS,1.0,127.79000091552734,134.58999633789062,126.56999969482422,132.5800018310547,2476000
2022-05-26,AAPL,0.1875,135.3979334424933,142.2471599393567,135.1515582804655,141.69528198242188,90601500
2022-05-26,AMZN,0.16666666666666666,107.97000122070312,112.66549682617188,107.45349884033205,111.07749938964844,93002000
2022-05-26,COST,0.09090909090909091,431.2811298932302,449.4792358905825,429.7542196108608,446.5406494140625,5917600
2022-05-26,DIS,1.0,102.9482060391197,104.83489441761463,102.69137670523222,104.3212432861328,11297800
2022-05-26,GOOGL,1.0,105.17416668495665,108.1325189038604,104.7243139415563,107.27960205078124,37948000
2022-05-26,INTC,0.0,39.72070569985634,41.143004800251695,39.63593647513176,40.954620361328125,28826700
2022-05-26,KO,0.0,58.553859875371245,59.49518037610515,58.45332982456104,58.76406097412109,16159800
2022-05-26,META,-0.2,182.02213943091,191.9254622846611,181.4050374400339,190.7310943603516,23056500
2022-05-26,MSFT,0.16666666666666666,256.2513022126012,260.9802281905713,255.43058247929207,259.7980041503906,25002100
2022-05-26,NFLX,-0.5,186.4900054931641,192.33999633789065,183.08999633789065,191.3999938964844,8049900
2022-05-26,NIO,1.0,14.520000457763672,16.1299991607666,14.329999923706056,16.030000686645508,64243800
2022-05-26,TSLA,0.38372093023255816,220.47332763671875,239.55667114257807,217.8866729736328,235.91000366210932,106003200
2022-05-26,TSM,0.35714285714285715,84.73185129057114,86.58929837873822,84.38120800216495,86.23865509033203,9762700
2022-05-26,ZS,0.25,130.55999755859375,145.7899932861328,129.92999267578125,142.1300048828125,5940400
